"Date","Price","Open","High","Low","Vol.","Change %"
"12/20/2015","39.11","35.90","39.24","35.35","529.67K","8.46%"
"12/13/2015","36.06","36.99","39.13","35.68","1.50M","-3.19%"
"12/06/2015","37.25","41.61","41.61","36.82","1.34M","-10.00%"
"11/29/2015","41.39","43.05","43.92","41.03","544.33K","-3.88%"
"11/22/2015","43.06","42.79","44.82","41.84","318.90K","2.77%"
"11/15/2015","41.90","42.10","43.24","41.21","1.85M","-0.24%"
"11/08/2015","42.00","45.62","46.29","41.55","1.18M","-7.63%"
"11/01/2015","45.47","47.26","49.23","45.30","597.45K","-4.21%"
"10/25/2015","47.47","45.62","47.90","43.52","455.66K","4.40%"
"10/18/2015","45.47","47.72","47.91","45.01","1.06M","-4.72%"
"10/11/2015","47.72","50.01","50.62","45.79","1.22M","-4.83%"
"10/04/2015","50.14","46.00","51.42","45.67","1.07M","9.00%"
"09/27/2015","46.00","45.94","47.54","44.45","601.50K","-0.41%"
"09/20/2015","46.19","45.31","47.75","44.31","1.02M","2.60%"
"09/13/2015","45.02","45.32","48.07","44.09","1.10M","-0.31%"
"09/06/2015","45.16","46.28","47.00","43.99","727.34K","-3.15%"
"08/30/2015","46.63","45.69","50.04","43.89","739.55K","1.41%"
"08/23/2015","45.98","41.01","46.67","38.51","543.26K","11.63%"
"08/16/2015","41.19","42.84","43.38","40.50","1.39M","-4.45%"
"08/09/2015","43.11","44.27","46.01","42.16","1.27M","-2.82%"
"08/02/2015","44.36","47.28","47.32","44.20","645.58K","-6.67%"
"07/26/2015","47.53","48.30","49.91","47.10","301.49K","-2.22%"
"07/19/2015","48.61","51.11","51.58","48.20","716.54K","-5.08%"
"07/12/2015","51.21","52.68","53.94","50.50","927.82K","-3.78%"
"07/05/2015","53.22","56.78","57.14","50.95","769.01K","-7.12%"
"06/28/2015","57.30","59.00","60.05","56.85","337.18K","-4.45%"
"06/21/2015","59.97","59.75","61.87","59.09","482.27K","0.00%"
"06/14/2015","59.97","60.33","61.81","59.19","961.02K","-0.71%"
"06/07/2015","60.40","59.25","62.22","58.32","727.60K","1.41%"
"05/31/2015","59.56","60.63","61.83","57.21","522.39K","-1.72%"
"05/24/2015","60.60","60.34","60.97","56.88","362.26K","0.75%"
"05/17/2015","60.15","60.62","61.71","57.93","822.08K","-0.64%"
"05/10/2015","60.54","60.25","62.75","59.32","950.51K","0.31%"
"05/03/2015","60.35","60.47","63.62","59.09","708.26K","-0.02%"
"04/26/2015","60.36","59.00","60.95","57.67","435.91K","2.48%"
"04/19/2015","58.90","57.75","59.87","56.11","1.05M","2.76%"
"04/12/2015","57.32","53.56","58.82","53.31","1.26M","7.12%"
"04/05/2015","53.51","50.90","55.37","50.90","986.70K","5.75%"
"03/29/2015","50.60","50.27","52.03","48.79","500.23K","0.20%"
"03/22/2015","50.50","48.19","53.96","47.19","501.79K","8.44%"
"03/15/2015","46.57","47.11","47.48","44.03","1.64M","-1.04%"
"03/08/2015","47.06","51.40","52.44","46.97","1.05M","-8.57%"
"03/01/2015","51.47","51.71","54.00","50.80","782.09K","-1.28%"
"02/22/2015","52.14","51.92","53.04","50.03","638.37K","2.62%"
"02/15/2015","50.81","53.50","54.92","49.82","1.48M","-5.33%"
"02/08/2015","53.67","53.05","54.71","48.93","1.19M","2.23%"
"02/01/2015","52.50","48.62","55.05","47.46","731.63K","7.16%"
"01/25/2015","48.99","46.01","49.10","44.37","384.33K","5.76%"
"01/18/2015","46.32","49.20","49.75","46.00","675.94K","-5.72%"
"01/11/2015","49.13","48.88","51.73","44.78","1.61M","0.29%"
"01/04/2015","48.99","53.05","53.12","47.35","831.61K","-7.76%"
"12/28/2014","53.11","55.45","56.12","52.46","220.82K","-3.66%"
"12/21/2014","55.13","58.19","58.88","54.91","161.92K","-3.50%"
"12/14/2014","57.13","56.90","59.27","53.94","1.67M","-1.64%"
"12/07/2014","58.08","65.60","65.61","57.63","657.11K","-11.95%"
"11/30/2014","65.96","66.23","69.63","63.88","340.00K","-0.45%"
"11/23/2014","66.26","76.70","77.05","65.92","198.11K","-13.49%"
"11/16/2014","76.59","75.90","77.81","73.92","967.84K","1.02%"
"11/09/2014","75.82","78.45","79.80","73.22","743.82K","-3.54%"
"11/02/2014","78.60","80.58","80.87","75.95","544.76K","-2.26%"
"10/26/2014","80.42","80.88","82.57","79.20","324.48K","-0.47%"
"10/19/2014","80.80","82.39","83.26","79.66","819.86K","-1.54%"
"10/12/2014","82.06","84.74","85.13","79.10","1.14M","-3.58%"
"10/05/2014","85.11","88.66","89.72","82.80","777.68K","-4.01%"
"09/28/2014","88.67","92.51","93.82","87.22","761.82K","-4.26%"
"09/21/2014","92.62","91.69","92.90","90.04","650.14K","1.06%"
"09/14/2014","91.65","91.24","94.12","89.76","830.37K","0.31%"
"09/07/2014","91.37","92.92","93.03","89.56","684.24K","-1.45%"
"08/31/2014","92.71","94.90","94.94","91.89","341.03K","-2.43%"
"08/24/2014","95.02","92.84","95.07","92.60","318.89K","1.99%"
"08/17/2014","93.17","95.14","95.14","91.96","774.30K","-2.26%"
"08/10/2014","95.32","96.66","97.67","93.85","769.03K","-1.57%"
"08/03/2014","96.84","96.70","97.75","95.88","526.54K","-0.10%"
"07/27/2014","96.94","100.62","100.89","96.17","475.03K","-3.90%"
"07/20/2014","100.87","101.86","103.45","99.83","842.15K","-1.06%"
"07/13/2014","101.95","100.05","102.98","98.68","991.43K","1.65%"
"07/06/2014","100.30","103.30","103.64","99.91","561.55K","-3.10%"
"06/29/2014","103.51","105.02","105.40","103.14","335.53K","-1.46%"
"06/22/2014","105.04","106.57","106.64","104.31","293.54K","-1.68%"
"06/15/2014","106.83","106.18","106.93","105.11","1.10M","0.62%"
"06/08/2014","106.17","102.05","106.84","101.89","649.08K","4.15%"
"06/01/2014","101.94","102.10","102.94","100.93","344.42K","-0.04%"
"05/25/2014","101.98","103.33","103.58","101.63","264.60K","-1.40%"
"05/18/2014","103.43","101.68","103.57","101.52","661.87K","1.82%"
"05/11/2014","101.58","99.37","101.98","99.26","699.23K","2.29%"
"05/04/2014","99.31","99.15","100.42","98.18","553.42K","0.27%"
"04/27/2014","99.04","99.93","101.41","98.10","370.95K","-0.99%"
"04/20/2014","100.03","103.70","103.83","99.91","679.12K","-3.23%"
"04/13/2014","103.37","102.21","104.10","102.17","682.58K","0.73%"
"04/06/2014","102.62","100.27","103.23","99.29","744.11K","2.15%"
"03/30/2014","100.46","100.99","101.17","98.15","399.14K","-0.43%"
"03/23/2014","100.89","98.70","101.39","98.14","361.66K","2.27%"
"03/16/2014","98.65","98.81","99.45","97.00","936.57K","0.09%"
"03/09/2014","98.56","102.20","102.25","97.19","790.23K","-3.36%"
"03/02/2014","101.99","102.18","104.48","99.70","477.44K","0.10%"
"02/23/2014","101.89","101.51","102.68","100.40","298.83K","0.51%"
"02/16/2014","101.37","100.12","103.29","100.05","683.90K","1.24%"
"02/09/2014","100.13","99.59","100.79","98.59","717.97K","0.79%"
"02/02/2014","99.35","96.62","99.65","95.46","532.73K","2.73%"
"01/26/2014","96.71","96.41","97.99","94.92","388.05K","0.51%"
"01/19/2014","96.22","94.25","97.27","93.65","515.16K","1.72%"
"01/12/2014","94.59","93.08","95.07","91.65","764.92K","1.76%"
"01/05/2014","92.95","94.46","94.74","91.47","527.92K","-1.26%"
"12/29/2013","94.14","100.21","100.55","94.05","278.89K","-6.23%"
"12/22/2013","100.39","99.15","100.79","98.55","111.81K","1.14%"
"12/15/2013","99.26","96.81","99.49","96.52","686.76K","2.40%"
"12/08/2013","96.93","97.96","98.92","96.56","554.15K","-0.99%"
"12/01/2013","97.90","93.00","98.31","92.84","499.99K","5.26%"
"11/24/2013","93.01","94.55","94.99","92.10","179.79K","-2.25%"
"11/17/2013","95.15","94.43","95.85","93.22","737.86K","0.70%"
"11/10/2013","94.49","94.78","95.71","93.17","640.70K","-0.48%"
"11/03/2013","94.95","94.99","95.74","93.43","418.99K","-0.01%"
"10/27/2013","94.96","97.95","98.96","94.69","369.13K","-3.05%"
"10/20/2013","97.95","101.04","101.23","96.14","866.77K","-3.13%"
"10/13/2013","101.11","101.51","103.15","100.21","890.22K","-0.93%"
"10/06/2013","102.06","103.15","103.88","100.61","807.74K","-1.42%"
"09/29/2013","103.53","102.05","103.96","100.64","593.47K","1.16%"
"09/22/2013","102.34","103.83","104.07","101.57","538.30K","-2.30%"
"09/15/2013","104.75","107.16","108.15","104.40","1.14M","-2.59%"
"09/08/2013","107.54","109.17","109.42","105.57","552.76K","-1.81%"
"09/01/2013","109.52","106.65","109.68","103.74","339.57K","2.28%"
"08/25/2013","107.08","106.12","111.34","105.01","326.46K","1.29%"
"08/18/2013","105.72","107.57","107.60","103.07","799.70K","-1.46%"
"08/11/2013","107.29","105.09","107.95","104.28","736.99K","2.03%"
"08/04/2013","105.16","106.12","106.93","101.82","561.58K","-1.02%"
"07/28/2013","106.24","103.99","107.85","102.10","434.29K","2.14%"
"07/21/2013","104.01","108.07","108.60","103.07","567.36K","-3.58%"
"07/14/2013","107.87","105.67","108.93","104.27","924.27K","2.20%"
"07/07/2013","105.55","104.34","106.53","102.00","771.97K","2.43%"
"06/30/2013","103.05","96.40","103.49","95.98","589.35K","6.85%"
"06/23/2013","96.44","93.84","97.63","92.60","565.75K","3.00%"
"06/16/2013","93.63","98.17","99.21","93.06","1.02M","-4.53%"
"06/09/2013","98.07","96.36","98.48","94.29","551.83K","1.87%"
"06/02/2013","96.27","91.98","96.60","91.50","439.31K","4.40%"
"05/26/2013","92.21","94.07","96.10","91.80","328.05K","-2.26%"
"05/19/2013","94.34","96.25","97.35","92.40","713.22K","-2.03%"
"05/12/2013","96.29","96.04","96.74","92.40","720.23K","0.00%"
"05/05/2013","96.29","95.77","97.38","93.62","591.79K","0.49%"
"04/28/2013","95.82","93.03","96.23","90.32","410.60K","2.76%"
"04/21/2013","93.25","88.20","94.11","87.69","462.16K","5.64%"
"04/14/2013","88.27","91.36","91.36","85.90","997.18K","-3.65%"
"04/07/2013","91.61","93.12","95.12","90.62","540.26K","-1.51%"
"03/31/2013","93.01","97.52","98.06","92.22","538.77K","-4.60%"
"03/24/2013","97.49","93.98","97.60","93.95","295.25K","3.76%"
"03/17/2013","93.96","93.62","94.47","92.14","813.49K","0.15%"
"03/10/2013","93.82","92.32","94.20","91.36","544.49K","1.50%"
"03/03/2013","92.43","91.26","92.50","89.78","434.41K","1.42%"
"02/24/2013","91.14","93.70","94.90","90.50","287.15K","-2.60%"
"02/17/2013","93.57","96.39","97.49","92.88","697.76K","-2.95%"
"02/10/2013","96.41","96.31","98.65","95.50","704.33K","0.15%"
"02/03/2013","96.27","98.21","98.21","95.50","470.03K","-2.01%"
"01/27/2013","98.24","96.47","98.66","95.94","347.95K","1.98%"
"01/20/2013","96.33","95.71","97.28","95.44","559.03K","0.30%"
"01/13/2013","96.04","94.23","96.50","93.40","773.51K","2.18%"
"01/06/2013","93.99","93.70","95.16","92.86","461.64K","0.51%"
"12/30/2012","93.51","90.91","94.31","90.49","245.65K","2.42%"
"12/23/2012","91.30","89.23","91.97","88.78","125.29K","2.32%"
"12/16/2012","89.23","87.26","91.06","87.00","674.27K","2.27%"
"12/09/2012","87.25","86.67","88.20","85.76","592.97K","0.87%"
"12/02/2012","86.50","89.45","90.90","86.28","314.48K","-3.34%"
"11/25/2012","89.49","88.82","89.59","86.01","251.89K","0.66%"
"11/18/2012","88.90","87.93","90.31","86.73","199.14K","2.28%"
"11/11/2012","86.92","86.61","87.39","85.10","1.07M","0.43%"
"11/04/2012","86.55","85.22","89.67","84.53","470.33K","1.35%"
"10/28/2012","85.40","86.88","87.85","85.18","328.17K","-1.61%"
"10/21/2012","86.80","90.05","91.27","85.52","519.90K","-4.02%"
"10/14/2012","90.44","91.99","93.49","90.19","952.03K","-1.99%"
"10/07/2012","92.28","90.26","94.02","88.61","598.28K","2.23%"
"09/30/2012","90.27","92.56","93.68","88.09","474.75K","-2.47%"
"09/23/2012","92.56","93.31","93.51","89.30","364.40K","-0.70%"
"09/16/2012","93.21","99.50","99.81","90.96","1.03M","-6.16%"
"09/09/2012","99.33","96.66","100.73","95.69","508.82K","2.67%"
"09/02/2012","96.75","96.68","98.00","94.41","297.15K","-0.01%"
"08/26/2012","96.76","96.90","97.98","94.28","235.40K","0.32%"
"08/19/2012","96.45","96.64","98.60","95.32","553.86K","0.13%"
"08/12/2012","96.32","93.60","96.58","92.34","554.13K","3.40%"
"08/05/2012","93.15","91.62","94.97","90.89","455.38K","1.65%"
"07/29/2012","91.64","90.41","91.98","87.20","368.27K","1.35%"
"07/22/2012","90.42","91.65","91.91","87.14","223.15K","-1.54%"
"07/15/2012","91.83","87.52","93.25","86.81","951.96K","4.95%"
"07/08/2012","87.50","84.58","88.00","84.05","433.19K","3.15%"
"07/01/2012","84.83","85.18","89.33","82.50","337.24K","-0.63%"
"06/24/2012","85.37","80.47","85.74","77.70","324.61K","6.53%"
"06/17/2012","80.14","85.50","85.89","77.92","999.24K","-4.97%"
"06/10/2012","84.33","85.70","86.91","81.39","529.94K","-0.07%"
"06/03/2012","84.39","83.38","87.32","81.53","388.71K","0.99%"
"05/27/2012","83.56","91.23","92.52","82.63","237.00K","-8.33%"
"05/20/2012","91.15","91.71","93.34","89.59","554.55K","-0.71%"
"05/13/2012","91.80","96.22","96.22","91.25","641.72K","-4.86%"
"05/06/2012","96.49","98.52","98.60","95.53","491.90K","-2.42%"
"04/29/2012","98.88","105.28","106.77","97.90","394.21K","-6.11%"
"04/22/2012","105.32","104.14","105.37","102.26","237.42K","1.39%"
"04/15/2012","103.88","103.23","105.50","102.13","965.01K","0.54%"
"04/08/2012","103.32","102.99","104.69","101.22","575.73K","-0.49%"
"04/01/2012","103.83","103.78","105.99","101.63","330.67K","0.28%"
"03/25/2012","103.54","107.45","108.22","102.65","330.29K","-3.55%"
"03/18/2012","107.35","107.78","108.75","105.01","771.97K","-0.21%"
"03/11/2012","107.58","107.88","107.94","104.29","607.12K","-0.27%"
"03/04/2012","107.87","107.14","108.65","104.88","379.04K","0.65%"
"02/26/2012","107.17","110.26","110.95","105.30","397.02K","-2.73%"
"02/19/2012","110.18","104.75","110.34","104.61","557.52K","6.35%"
"02/12/2012","103.60","99.54","104.50","99.46","827.27K","4.61%"
"02/05/2012","99.03","98.15","100.55","96.33","646.03K","0.81%"
"01/29/2012","98.23","100.30","101.59","95.81","433.29K","-1.68%"
"01/22/2012","99.91","98.48","101.70","97.71","286.51K","1.61%"
"01/15/2012","98.33","99.05","102.24","98.02","969.10K","-0.56%"
"01/08/2012","98.88","102.14","103.60","97.93","647.56K","-2.85%"
"01/01/2012","101.78","99.75","103.90","99.75","364.15K","2.81%"
"12/25/2011","99.00","99.94","101.88","98.45","178.89K","-0.83%"
"12/18/2011","99.83","93.77","100.38","92.77","568.37K","6.49%"
"12/11/2011","93.75","99.76","101.45","92.70","651.83K","-5.87%"
"12/04/2011","99.60","101.30","102.56","97.57","420.47K","-1.47%"
"11/27/2011","101.09","97.50","101.81","97.29","340.95K","4.31%"
"11/20/2011","96.91","97.32","98.82","95.16","251.89K","-0.78%"
"11/13/2011","97.67","99.06","103.37","96.70","1.41M","-1.23%"
"11/06/2011","98.89","94.20","99.30","93.14","633.27K","4.99%"
"10/30/2011","94.19","93.42","94.75","89.05","358.70K","1.02%"
"10/23/2011","93.24","87.42","94.22","87.14","648.58K","6.60%"
"10/16/2011","87.47","87.57","89.69","84.22","1.24M","0.54%"
"10/09/2011","87.00","83.05","87.62","83.03","830.71K","4.61%"
"10/02/2011","83.17","78.72","84.16","75.15","802.46K","4.84%"
"09/25/2011","79.33","79.80","85.00","77.38","520.27K","-0.99%"
"09/18/2011","80.12","87.80","88.24","77.81","907.28K","-9.14%"
"09/11/2011","88.18","86.99","90.60","85.17","797.71K","0.88%"
"09/04/2011","87.41","86.80","90.69","83.47","394.18K","0.77%"
"08/28/2011","86.74","85.85","90.18","85.45","396.64K","1.21%"
"08/21/2011","85.70","82.27","86.93","81.18","629.45K","3.99%"
"08/14/2011","82.41","85.90","89.19","79.38","1.07M","-3.83%"
"08/07/2011","85.69","86.00","87.71","76.15","727.53K","-1.84%"
"07/31/2011","87.30","96.65","98.95","83.35","526.45K","-9.19%"
"07/24/2011","96.13","100.23","101.00","95.38","304.52K","-4.06%"
"07/17/2011","100.20","97.83","100.52","95.05","902.33K","2.66%"
"07/10/2011","97.60","96.45","99.61","94.02","717.20K","0.93%"
"07/03/2011","96.70","95.49","99.87","94.91","386.14K","1.25%"
"06/26/2011","95.51","91.73","96.36","90.17","363.54K","4.14%"
"06/19/2011","91.71","93.17","96.21","90.27","915.03K","-1.81%"
"06/12/2011","93.40","99.41","100.39","92.23","854.48K","-6.46%"
"06/05/2011","99.85","100.93","102.95","98.35","650.40K","-0.94%"
"05/29/2011","100.80","101.21","103.90","98.73","386.83K","-0.36%"
"05/22/2011","101.16","100.03","102.37","96.79","318.24K","1.06%"
"05/15/2011","100.10","99.96","101.42","95.54","1.41M","-0.02%"
"05/08/2011","100.12","98.53","105.16","95.78","892.48K","2.40%"
"05/01/2011","97.77","114.28","115.27","95.18","520.99K","-14.56%"
"04/24/2011","114.43","112.40","114.66","111.25","298.63K","1.49%"
"04/17/2011","112.75","110.05","112.95","106.01","730.60K","2.30%"
"04/10/2011","110.22","113.74","114.05","105.98","1.06M","-2.78%"
"04/03/2011","113.37","108.79","113.79","108.08","605.00K","4.49%"
"03/27/2011","108.50","106.03","109.00","103.22","424.35K","2.42%"
"03/20/2011","105.94","103.02","107.14","102.10","801.90K","4.02%"
"03/13/2011","101.85","101.64","104.54","97.02","957.61K","-0.49%"
"03/06/2011","102.35","105.71","108.25","100.15","881.98K","-3.09%"
"02/27/2011","105.61","100.17","106.24","98.07","615.17K","6.29%"
"02/20/2011","99.36","90.04","104.95","89.77","1.06M","10.76%"
"02/13/2011","89.71","89.10","90.96","87.09","1.38M","0.65%"
"02/06/2011","89.13","92.01","92.42","88.70","1.10M","-2.96%"
"01/30/2011","91.85","91.99","94.89","90.89","768.67K","0.19%"
"01/23/2011","91.68","90.80","91.97","87.83","904.04K","1.16%"
"01/16/2011","90.63","92.55","93.02","88.90","1.14M","-2.10%"
"01/09/2011","92.57","90.11","93.46","89.28","1.21M","3.75%"
"01/02/2011","89.22","92.12","93.44","88.45","862.69K","-3.25%"
"12/26/2010","92.22","91.85","92.85","89.88","223.64K","0.07%"
"12/19/2010","92.16","88.78","92.29","87.73","434.32K","4.02%"
"12/12/2010","88.60","88.42","90.00","87.43","890.95K","0.33%"
"12/05/2010","88.31","89.82","91.17","87.62","742.06K","-1.43%"
"11/28/2010","89.59","84.61","89.87","84.09","444.80K","6.21%"
"11/21/2010","84.35","82.72","85.08","80.89","213.87K","2.89%"
"11/14/2010","81.98","85.22","86.22","80.65","1.42M","-3.94%"
"11/07/2010","85.34","88.04","89.10","85.00","821.74K","-2.45%"
"10/31/2010","87.48","82.31","88.04","82.14","492.45K","6.49%"
"10/24/2010","82.15","82.76","83.96","81.25","359.29K","-0.36%"
"10/17/2010","82.45","82.20","83.95","79.84","1.31M","0.63%"
"10/10/2010","81.93","83.65","84.80","81.41","1.02M","-1.70%"
"10/03/2010","83.35","82.60","85.08","80.98","1.07M","1.03%"
"09/26/2010","82.50","77.57","82.68","76.51","884.05K","6.25%"
"09/19/2010","77.65","74.82","78.00","74.58","1.11M","3.64%"
"09/12/2010","74.92","77.40","78.86","74.10","1.13M","-3.17%"
"09/05/2010","77.37","75.60","77.57","74.24","841.03K","1.84%"
"08/29/2010","75.97","76.49","76.72","73.08","797.29K","-0.31%"
"08/22/2010","76.21","74.47","76.57","71.49","588.75K","3.24%"
"08/15/2010","73.82","75.88","77.03","73.44","1.16M","-2.57%"
"08/08/2010","75.77","81.49","82.22","75.41","773.21K","-6.66%"
"08/01/2010","81.18","79.47","83.40","79.28","462.77K","2.25%"
"07/25/2010","79.39","79.22","80.07","76.33","329.40K","0.06%"
"07/18/2010","79.34","76.07","79.94","75.85","802.66K","3.88%"
"07/11/2010","76.38","76.63","78.55","74.70","869.70K","-0.33%"
"07/04/2010","76.63","72.59","77.03","71.47","435.29K","5.55%"
"06/27/2010","72.60","79.61","79.97","72.08","411.95K","-8.60%"
"06/20/2010","79.43","78.69","79.94","76.00","803.06K","1.50%"
"06/13/2010","78.26","75.59","79.17","75.40","873.40K","3.88%"
"06/06/2010","75.34","71.83","77.35","70.93","928.04K","3.49%"
"05/30/2010","72.80","75.16","76.81","72.09","534.31K","-3.14%"
"05/23/2010","75.16","72.13","76.79","68.59","493.11K","4.87%"
"05/16/2010","71.67","75.63","75.94","68.85","1.86M","-4.98%"
"05/09/2010","75.43","79.34","82.08","75.06","1.29M","-3.92%"
"05/02/2010","78.51","88.51","89.77","77.74","988.10K","-11.15%"
"04/25/2010","88.36","87.10","88.57","83.80","841.24K","1.52%"
"04/18/2010","87.04","84.47","87.09","82.05","1.12M","2.80%"
"04/11/2010","84.67","85.83","87.26","83.75","1.63M","-1.12%"
"04/04/2010","85.63","85.62","87.59","84.86","864.29K","0.34%"
"03/28/2010","85.34","80.84","85.84","80.71","379.68K","6.05%"
"03/21/2010","80.47","80.86","82.54","78.86","684.74K","-0.62%"
"03/14/2010","80.97","81.51","83.36","79.41","1.02M","-0.70%"
"03/07/2010","81.54","82.27","83.47","80.57","740.03K","-0.46%"
"02/28/2010","81.92","80.38","82.47","78.44","437.55K","2.39%"
"02/21/2010","80.01","80.30","80.80","77.44","579.71K","-0.06%"
"02/14/2010","80.06","74.36","80.34","74.06","847.50K","7.46%"
"02/07/2010","74.50","72.24","76.13","71.10","825.45K","4.17%"
"01/31/2010","71.52","73.30","78.54","69.80","634.23K","-2.49%"
"01/24/2010","73.35","74.60","75.82","72.89","383.35K","-2.10%"
"01/17/2010","74.92","78.21","79.47","74.37","821.71K","-4.40%"
"01/10/2010","78.37","83.37","84.45","78.09","899.24K","-5.92%"
"01/03/2010","83.30","80.34","84.08","80.34","564.32K","4.10%"
"12/27/2009","80.02","78.60","80.71","78.43","191.44K","1.73%"
"12/20/2009","78.66","74.39","78.84","73.17","355.84K","5.70%"
"12/13/2009","74.42","71.70","75.65","70.83","1.05M","3.43%"
"12/06/2009","71.95","77.46","77.84","71.30","1.09M","-6.86%"
"11/29/2009","77.25","77.62","80.40","76.49","549.91K","-0.14%"
"11/22/2009","77.36","78.56","80.77","73.73","440.63K","-0.14%"
"11/15/2009","77.47","77.20","80.88","76.76","1.06M","0.57%"
"11/08/2009","77.03","78.47","81.12","76.27","692.12K","-1.36%"
"11/01/2009","78.09","77.50","81.67","77.22","432.45K","0.58%"
"10/25/2009","77.64","80.40","82.30","77.47","464.06K","-4.37%"
"10/18/2009","81.19","79.12","82.58","78.32","820.47K","2.75%"
"10/11/2009","79.02","72.84","79.21","72.50","1.04M","9.37%"
"10/04/2009","72.25","70.10","72.92","68.32","874.27K","2.73%"
"09/27/2009","70.33","66.57","71.75","65.85","537.74K","5.89%"
"09/20/2009","66.42","72.21","72.65","65.55","897.47K","-8.37%"
"09/13/2009","72.49","69.81","73.58","68.51","709.12K","3.97%"
"09/06/2009","69.72","68.55","73.21","68.08","636.50K","1.71%"
"08/30/2009","68.55","73.45","74.13","67.66","342.35K","-6.68%"
"08/23/2009","73.46","74.69","75.55","70.62","335.81K","-1.82%"
"08/16/2009","74.82","69.70","75.50","67.42","1.07M","7.50%"
"08/09/2009","69.60","72.54","73.92","69.25","833.44K","-4.37%"
"08/02/2009","72.78","71.15","74.51","70.78","607.95K","2.29%"
"07/26/2009","71.15","69.50","71.43","64.69","432.00K","1.95%"
"07/19/2009","69.79","64.37","69.89","64.20","776.58K","8.07%"
"07/12/2009","64.58","60.80","65.00","59.30","802.30K","6.08%"
"07/05/2009","60.88","67.55","68.18","59.82","566.72K","-10.13%"
"06/28/2009","67.74","70.14","74.25","67.29","304.14K","-3.26%"
"06/21/2009","70.02","70.20","72.14","66.67","478.98K","0.00%"
"06/14/2009","70.02","72.89","73.42","69.40","774.49K","-3.75%"
"06/07/2009","72.75","68.80","73.90","67.72","688.50K","4.90%"
"05/31/2009","69.35","67.23","71.12","65.92","476.59K","3.40%"
"05/24/2009","67.07","62.64","67.39","60.30","273.80K","7.52%"
"05/17/2009","62.38","57.22","62.83","56.76","656.91K","9.44%"
"05/10/2009","57.00","59.74","60.86","56.74","799.04K","-4.59%"
"05/03/2009","59.74","54.26","59.85","54.05","708.64K","9.53%"
"04/26/2009","54.54","52.60","54.81","49.55","412.56K","3.02%"
"04/19/2009","52.94","52.26","53.09","46.72","799.11K","0.90%"
"04/12/2009","52.47","54.45","54.81","50.25","862.54K","-4.06%"
"04/05/2009","54.69","54.50","55.70","50.14","642.80K","0.02%"
"03/29/2009","54.68","53.88","55.85","49.05","503.51K","1.22%"
"03/22/2009","54.02","54.28","56.10","53.20","400.88K","3.74%"
"03/15/2009","52.07","46.38","52.98","44.72","997.70K","10.72%"
"03/08/2009","47.03","47.72","49.60","43.74","937.54K","-1.45%"
"03/01/2009","47.72","46.39","48.28","41.75","584.01K","1.77%"
"02/22/2009","46.89","41.89","47.54","40.63","553.32K","17.14%"
"02/15/2009","40.03","42.08","42.72","37.12","952.23K","-4.62%"
"02/08/2009","41.97","45.83","47.99","41.34","1.07M","-9.06%"
"02/01/2009","46.15","46.25","47.10","43.58","759.71K","0.04%"
"01/25/2009","46.13","48.97","50.88","44.55","468.73K","-6.26%"
"01/18/2009","49.21","42.43","49.43","39.11","654.53K","15.60%"
"01/11/2009","42.57","45.66","46.20","40.91","1.21M","-7.60%"
"01/04/2009","46.07","50.63","54.74","44.41","755.22K","-8.25%"
"12/28/2008","50.21","42.00","50.45","40.57","225.87K","23.88%"
"12/21/2008","40.53","45.21","46.11","38.00","146.08K","-4.32%"
"12/14/2008","42.36","49.29","52.95","40.90","955.32K","-13.76%"
"12/07/2008","49.12","43.69","51.77","42.93","743.14K","14.42%"
"11/30/2008","42.93","55.67","55.77","42.51","408.88K","-23.09%"
"11/23/2008","55.82","51.83","57.24","49.87","201.03K","9.54%"
"11/16/2008","50.96","57.10","59.52","48.52","852.17K","-11.53%"
"11/09/2008","57.60","63.20","66.39","55.54","551.16K","-6.90%"
"11/02/2008","61.87","68.00","72.37","60.74","368.68K","-9.65%"
"10/26/2008","68.48","65.24","71.03","61.70","295.69K","6.04%"
"10/19/2008","64.58","72.70","76.24","63.12","669.52K","-10.47%"
"10/12/2008","72.13","78.04","85.28","68.92","894.22K","-7.51%"
"10/05/2008","77.99","91.72","91.72","77.28","978.20K","-16.15%"
"09/28/2008","93.01","105.98","105.98","90.55","587.03K","-12.40%"
"09/21/2008","106.18","102.48","110.45","101.98","778.10K","3.34%"
"09/14/2008","102.75","101.30","103.25","90.42","1.11M","1.48%"
"09/07/2008","101.25","108.37","110.60","100.08","723.55K","-5.10%"
"08/31/2008","106.69","117.00","118.31","105.65","344.99K","-7.91%"
"08/24/2008","115.85","114.81","120.72","112.95","333.54K","0.62%"
"08/17/2008","115.14","114.01","122.43","111.66","787.79K","1.05%"
"08/10/2008","113.94","115.40","117.40","111.50","687.30K","-1.27%"
"08/03/2008","115.40","125.97","126.68","114.85","665.22K","-8.05%"
"07/27/2008","125.50","124.03","128.95","120.90","349.61K","1.36%"
"07/20/2008","123.82","129.50","132.90","123.06","722.94K","-4.36%"
"07/13/2008","129.47","145.35","147.31","128.95","788.88K","-11.11%"
"07/06/2008","145.66","144.81","147.90","135.90","590.74K","-0.14%"
"06/29/2008","145.86","141.29","146.43","139.79","275.53K","3.63%"
"06/22/2008","140.75","135.20","143.54","132.51","362.37K","3.98%"
"06/15/2008","135.36","135.08","140.42","131.75","1.16M","-0.08%"
